dt_iso,temp_mean,temp_min_min,temp_max_max,pressure_mean,humidity_mean,wind_speed_mean,wind_deg_mean,clouds_all_mean,rain_1d
2013-08-04,26.34875,24.0,28.1,1011.5416666666666,77.95833333333333,6.808333333333334,111.25,35.416666666666664,0.0
2013-08-05,26.261666666666667,25.0,28.3,1011.375,78.54166666666667,7.045833333333333,116.25,50.416666666666664,0.0
2013-08-06,26.2775,25.0,28.0,1011.6666666666666,74.0,6.2,118.33333333333333,32.291666666666664,0.0
2013-08-07,26.455833333333334,25.0,29.0,1011.6666666666666,75.5,6.254166666666666,116.25,29.791666666666668,0.0
2013-08-08,26.72458333333333,25.6,29.0,1011.5833333333334,76.95833333333333,5.845833333333334,122.5,46.875,0.0
2013-08-09,26.505416666666665,25.0,28.0,1010.8333333333334,74.625,6.891666666666667,117.91666666666667,34.375,0.0
2013-08-10,25.33458333333333,20.0,29.0,1011.8333333333334,66.75,4.970833333333333,104.16666666666667,20.166666666666668,0.0
2013-08-11,25.72458333333333,22.0,28.0,1012.0,63.958333333333336,4.233333333333333,108.33333333333333,21.0,0.0
2013-08-12,25.220416666666665,21.0,28.2,1011.875,65.66666666666667,3.975,112.08333333333333,28.125,0.0
2013-08-13,26.202916666666667,24.7,28.0,1010.9583333333334,74.66666666666667,5.6875,108.33333333333333,47.75,0.0
2013-08-14,26.544583333333335,25.7,28.0,1011.8333333333334,80.08333333333333,6.370833333333334,118.33333333333333,42.541666666666664,0.0
2013-08-15,26.762916666666666,25.0,29.0,1012.8291666666668,79.75,4.125,123.33333333333333,35.291666666666664,0.0
2013-08-16,25.92375,22.9,29.0,1012.2125,77.75,4.520833333333333,149.58333333333334,25.916666666666668,0.0
2013-08-17,25.944166666666664,23.4,29.0,1011.9166666666666,74.58333333333333,3.1791666666666667,132.5,36.25,0.0
2013-08-18,26.55666666666667,24.6,29.0,1012.2083333333334,71.20833333333333,3.3083333333333336,134.16666666666666,44.791666666666664,0.0
2013-08-19,25.910833333333333,22.0,28.6,1011.625,77.41666666666667,4.808333333333334,121.25,29.166666666666668,0.0
2013-08-20,26.78708333333333,25.0,29.0,1012.4666666666667,76.66666666666667,4.070833333333334,130.83333333333334,40.208333333333336,0.0
2013-08-21,25.785833333333333,23.0,28.2,1011.875,78.08333333333333,3.029166666666667,108.75,32.291666666666664,0.0
